Quantity,InvoiceDate,UnitPrice
48,4/19/2011 14:49,0.79
2,6/9/2011 9:32,7.95
1,11/23/2011 13:39,4.13
4,9/11/2011 14:09,0.39
4,4/4/2011 12:42,2.08
1,11/17/2011 10:01,0.65
1,5/10/2011 16:00,0.83
2,12/5/2011 17:17,4.96
4,12/1/2011 12:01,2.95
1,10/30/2011 12:53,0.42
2,8/19/2011 16:04,12.75
1,9/28/2011 16:13,1.63
96,3/22/2011 12:33,0.39
3,4/8/2011 10:01,4.95
2,8/15/2011 12:53,16.95
12,5/31/2011 12:42,2.55
1,11/27/2011 11:57,0.55
2,9/20/2011 12:50,1.65
10,10/11/2011 11:03,0.85
12,9/29/2011 11:31,1.25
18,7/14/2011 15:03,1.65
1,2/4/2011 9:11,10.79
1,6/7/2011 17:13,14.13
4,12/5/2011 16:03,0.39
8,2/10/2011 9:21,1.69
192,1/14/2011 14:11,1.45
8,11/25/2011 10:02,4.15
1,11/29/2011 16:23,2.08
1,5/27/2011 12:29,16.95
4,11/18/2011 15:59,0.83
100,6/29/2011 13:40,1.79
4,9/28/2011 12:20,4.95
12,11/6/2011 12:31,0.83
1,11/17/2011 10:01,7.95
3,12/9/2010 18:09,2.95
1,1/17/2011 15:19,2.95
1,3/9/2011 16:32,2.92
1,10/3/2011 16:44,3155.95
1,11/22/2011 15:41,4.13
1,11/27/2011 11:12,0.39
20,2/22/2011 13:18,0.85
12,11/28/2011 11:11,2.89
6,1/6/2011 16:41,1.95
10,11/14/2011 8:16,1.65
16,6/14/2011 9:42,0.42
6,12/2/2010 8:34,3.39
108,6/28/2011 11:38,2.1
2,5/23/2011 11:07,14.95
4,8/12/2011 12:46,3.75
12,11/8/2011 8:16,1.65
12,9/14/2011 9:21,0.85
10,1/18/2011 14:04,0.85
24,2/16/2011 11:45,0.42
1,10/3/2011 14:59,3.75
24,6/9/2011 12:02,1.25
3,5/8/2011 13:32,1.45
2,3/6/2011 11:39,1.65
3,5/13/2011 10:20,10.95
50,1/31/2011 15:27,0.21
1,1/19/2011 16:19,3.75
3,12/1/2011 16:22,10.79
6,8/8/2011 10:51,2.95
12,5/10/2011 10:17,1.25
1,10/17/2011 9:55,8.29
24,10/11/2011 14:52,0.42
1,1/10/2011 9:43,8.47
8,11/3/2011 12:21,1.95
10,10/24/2011 14:10,1.65
6,5/25/2011 10:11,1.95
1,6/8/2011 14:35,9.95
24,12/23/2010 12:58,0.55
4,10/11/2011 11:55,4.95
3,9/11/2011 15:18,4.95
3,5/25/2011 16:08,1.65
10,5/6/2011 12:53,2.08
1,1/12/2011 15:01,3.81
3,3/24/2011 12:08,1.95
1,7/10/2011 15:25,1.65
1,8/1/2011 16:07,3.29
1,9/2/2011 13:54,8.25
1,7/26/2011 16:22,0.83
1,4/4/2011 15:54,4.13
12,1/25/2011 11:59,1.85
1,5/13/2011 10:22,4.25
10,11/4/2011 15:29,0.63
1,5/6/2011 15:54,1.63
12,9/8/2011 10:08,1.25
4,3/22/2011 9:27,3.29
12,2/10/2011 17:19,1.25
1,1/18/2011 16:05,8.29
3,8/8/2011 16:18,1.69
18,9/16/2011 9:56,1.45
20,11/9/2011 12:45,2.08
2,8/30/2011 10:36,16.63
1,12/2/2011 16:39,6.63
4,9/16/2011 14:04,2.55
12,8/1/2011 17:37,0.65
4,5/10/2011 12:20,0.42
1,7/13/2011 11:09,3.29
12,10/23/2011 15:07,2.49
24,7/11/2011 14:46,1.25
12,7/6/2011 15:10,0.83
24,3/18/2011 15:54,0.65
12,5/5/2011 16:56,1.25
25,5/22/2011 13:20,0.42
3,10/17/2011 15:27,2.46
3,9/30/2011 10:08,4.15
4,12/7/2011 12:11,3.75
3,5/22/2011 11:42,1.25
1,12/5/2011 12:59,10.95
1,4/17/2011 15:40,12.75
1,8/17/2011 12:34,2.08
1,1/5/2011 17:33,5.45
3,5/23/2011 11:07,9.95
1,5/27/2011 16:24,0.83
10,1/27/2011 12:19,1.45
2,4/19/2011 11:33,4.13
24,2/17/2011 14:04,0.42
1,2/7/2011 12:29,0.83
12,7/28/2011 12:28,1.65
24,12/5/2011 13:44,4.25
12,12/20/2010 9:37,1.65
12,10/26/2011 11:14,1.65
12,5/6/2011 10:32,1.25
1,10/13/2011 13:58,1.25
1,10/20/2011 14:33,1.95
3,2/8/2011 12:12,16.63
2,11/15/2011 11:37,2.95
3,10/27/2011 10:02,4.95
1,3/25/2011 12:00,5.79
24,7/21/2011 12:25,0.72
1,6/8/2011 15:25,5.79
6,10/9/2011 10:48,1.25
12,3/8/2011 12:04,1.25
1,10/5/2011 15:18,4.25
4,7/20/2011 16:12,2.46
-1,6/1/2011 15:29,14.95
10,1/30/2011 14:05,1.65
2,11/11/2011 10:41,2.1
1,11/22/2011 13:11,9.95
3,8/8/2011 13:46,0.42
48,11/1/2011 12:12,1.25
4,11/24/2011 14:06,2.89
1,12/5/2011 14:29,2.95
12,7/13/2011 13:20,1.65
53,6/28/2011 15:44,2.46
36,10/24/2011 15:43,0.65
5,12/8/2011 12:15,4.95
1,8/1/2011 16:07,1.63
6,3/8/2011 13:54,1.65
12,11/9/2011 15:09,4.95
2,11/14/2011 15:27,2.46
1,11/21/2011 12:06,1.65
3,6/20/2011 14:11,4.13
1,2/15/2011 17:51,1.63
12,5/26/2011 11:37,1.65
2,6/12/2011 12:20,1.45
2,4/21/2011 18:10,0.83
1,9/7/2011 16:48,1.63
2,3/8/2011 15:17,7.95
40,12/13/2010 15:46,1.45
-24,5/27/2011 12:59,0.65
12,1/6/2011 17:19,1.25
1,5/9/2011 16:30,3.29
36,11/4/2011 9:05,1.25
8,11/21/2011 15:33,1.95
6,2/7/2011 10:14,2.95
6,12/7/2011 15:08,2.55
12,12/7/2011 8:38,3.75
2,12/3/2010 11:36,3.36
8,10/31/2011 15:24,4.13
1,12/3/2010 14:54,1.25
1,12/5/2010 13:55,2.1
3,10/23/2011 12:46,2.1
2,12/6/2011 12:21,0.42
6,8/1/2011 12:56,2.95
1,11/6/2011 12:50,8.25
1,12/14/2010 13:31,4.95
2,10/21/2011 13:17,2.1
1,11/3/2011 15:56,3.29
10,10/30/2011 10:54,1.65
10,5/12/2011 13:58,2.08
6,2/9/2011 10:41,1.65
3,7/1/2011 15:07,3.25
-1,9/30/2011 12:57,1.25
48,5/29/2011 10:40,1.45
1,11/28/2011 15:31,0.83
133,11/7/2011 17:42,4.95
12,5/5/2011 17:34,1.25
10,7/29/2011 12:18,2.08
12,10/13/2011 14:10,1.45
1,12/8/2011 10:53,4.13
24,9/23/2011 10:02,0.12
1,3/7/2011 17:22,4.13
5,9/15/2011 17:00,1.65
2,11/28/2011 13:27,3.75
20,4/19/2011 11:52,0.85
1,1/17/2011 17:48,24.96
1,10/10/2011 17:12,1.63
4,4/14/2011 17:25,4.15
4,2/3/2011 13:29,5.95
12,11/2/2011 12:34,2.1
18,7/11/2011 14:04,0.39
4,5/19/2011 14:05,1.25
10,10/30/2011 13:17,2.95
1,5/11/2011 12:47,4.95
-1,6/7/2011 15:12,12.75
4,3/3/2011 12:27,4.15
24,6/16/2011 15:12,1.65
12,6/10/2011 11:49,2.1
10,9/22/2011 17:15,0.85
12,11/10/2011 10:32,2.08
1,7/7/2011 12:56,12.75
12,7/29/2011 12:50,0.42
4,8/28/2011 13:18,1.65
48,7/28/2011 15:20,1.25
2,6/8/2011 12:54,8.5
1,11/25/2011 14:25,2.9
5,3/3/2011 12:06,2.1
10,2/21/2011 12:54,1.25
2,4/19/2011 14:51,6.75
2,2/7/2011 16:21,1.25
1,12/2/2011 16:39,10.79
1,3/22/2011 15:52,5.79
12,12/5/2011 14:30,2.95
72,3/10/2011 11:33,0.85
8,12/15/2010 10:17,1.69
18,7/6/2011 9:49,2.55
300,6/9/2011 17:27,4.58
3,9/12/2011 16:14,1.25
8,9/13/2011 15:03,3.75
10,6/27/2011 14:30,0.39
12,7/15/2011 12:33,0.65
1,3/22/2011 13:11,4.95
24,12/7/2011 11:26,3.29
16,5/18/2011 16:14,3.29
2,12/21/2010 15:40,3.36
1,5/31/2011 14:48,14.95
4,6/29/2011 15:03,1.69
25,4/1/2011 14:45,0.42
4,5/8/2011 15:22,4.15
4,11/30/2011 15:13,5.79
1,10/24/2011 17:03,4.13
1,12/20/2010 13:43,1.66
10,5/16/2011 10:48,2.08
20,12/6/2011 11:30,0.79
25,9/29/2011 13:45,0.42
1,4/4/2011 11:28,2.95
12,4/4/2011 12:10,2.08
1,12/21/2010 15:18,12.72
3,7/8/2011 13:53,4.13
1,12/4/2011 12:17,3.75
3,3/10/2011 14:45,16.95
3,1/11/2011 12:00,5.95
4,8/30/2011 11:32,4.15
3,12/8/2011 9:28,2.46
144,4/28/2011 10:20,0.21
1,10/12/2011 16:36,0.83
2,4/15/2011 13:16,1.25
60,8/8/2011 15:34,4.13
3,8/26/2011 14:29,6.95
6,12/9/2011 10:03,1.8
12,6/20/2011 10:41,1.65
12,2/13/2011 15:17,2.55
1,3/15/2011 14:19,2.46
6,9/5/2011 13:38,7.95
6,3/2/2011 9:05,2.95
24,11/15/2011 8:00,0.55
12,11/29/2011 14:51,1.25
12,3/21/2011 14:44,1.65
6,11/3/2011 15:54,2.95
2,8/30/2011 12:10,4.13
6,5/27/2011 10:41,3.75
12,5/16/2011 9:10,2.08
1,5/5/2011 15:47,2.46
6,2/10/2011 11:16,2.95
3,9/22/2011 14:13,5.45
24,12/5/2011 13:33,1.25
2,4/17/2011 12:37,6.95
2,3/28/2011 12:23,1.95
1,8/22/2011 12:58,12.75
2,7/6/2011 14:59,6.35
1,7/13/2011 11:09,1.65
6,11/11/2011 15:13,4.15
10,7/14/2011 16:12,1.65
24,12/15/2010 10:04,0.29
2,5/19/2011 17:47,9.95
24,5/6/2011 8:10,1.25
360,10/10/2011 12:59,0.39
12,8/31/2011 11:06,0.85
1,3/22/2011 12:25,4.15
200,2/15/2011 9:52,0.34
2,5/10/2011 15:05,1.63
2,4/18/2011 12:16,6.35
1,10/10/2011 13:04,1.65
4,6/24/2011 15:28,0.85
6,9/15/2011 13:27,3.75
1,10/11/2011 16:50,3.95
3,11/18/2011 9:31,4.95
1,10/4/2011 14:42,1.45
6,9/25/2011 11:38,5.95
2,8/5/2011 10:31,9.95
12,10/10/2011 10:51,1.65
4,3/17/2011 20:12,3.95
24,10/30/2011 12:32,1.25
48,11/29/2011 13:43,0.29
1,8/30/2011 10:36,5.79
3,11/13/2011 14:34,0.83
12,10/11/2011 14:52,0.85
12,12/5/2011 10:18,1.65
2,5/8/2011 10:11,7.95
1,5/4/2011 15:33,12.75
24,4/21/2011 12:07,0.55
2,8/15/2011 11:30,8.5
12,9/28/2011 10:29,1.95
2,4/11/2011 15:25,1.65
2,7/12/2011 16:11,0.83
12,11/4/2011 10:28,3.75
1,1/13/2011 14:29,10.79
3,8/23/2011 13:51,1.45
12,3/1/2011 9:33,0.65
10,7/27/2011 15:17,2.08
2,6/2/2011 11:02,8.29
1,9/27/2011 10:41,9.95
4,12/13/2010 11:21,5.91
6,11/10/2011 19:32,1.65
-2,6/1/2011 15:17,2.95
1,11/2/2011 15:38,2.46
1,12/5/2010 15:12,2.95
12,10/30/2011 14:44,2.55
8,12/13/2010 9:35,4.21
1,1/17/2011 17:48,2.46
48,7/25/2011 12:09,0.12
3,12/7/2010 9:13,5.95
36,10/27/2011 14:21,2.55
10,11/29/2011 12:50,0.29
16,11/4/2011 9:05,0.83
12,10/31/2011 14:36,3.75
1,7/31/2011 14:39,2.08
10,9/21/2011 11:49,1.65
1,11/23/2011 13:39,10.79
12,10/7/2011 10:06,2.08
6,12/8/2011 9:20,0.83
3,5/31/2011 15:26,2.95
12,12/7/2011 12:55,0.79
2,4/18/2011 10:55,3.75
12,9/16/2011 12:48,0.42
10,9/26/2011 12:10,7.08
6,12/9/2010 10:04,2.55
1,11/11/2011 10:41,0.42
4,6/29/2011 15:03,1.95
6,3/3/2011 14:43,4.25
2,11/8/2011 18:29,2.46
1,10/3/2011 11:34,1.25
6,9/30/2011 10:18,2.08
2,6/8/2011 17:59,1.63
1,6/19/2011 16:02,4.95
1,12/7/2010 15:33,1.28
2,12/1/2010 13:17,1.65
12,3/9/2011 13:56,1.65
2,7/6/2011 12:39,2.1
-1,2/11/2011 15:47,8.5
48,12/15/2010 15:47,1.25
1,12/8/2011 10:53,8.29
13,12/2/2011 16:39,0.83
2,11/7/2011 15:40,1.95
2,8/11/2011 17:28,10.79
12,10/11/2011 10:16,1.25
2,9/8/2011 12:16,2.89
6,10/26/2011 10:43,2.95
6,10/2/2011 12:30,2.89
4,2/22/2011 13:59,3.75
10,6/16/2011 11:50,2.08
1,10/4/2011 14:53,2.55
2,9/2/2011 13:54,7.95
10,6/24/2011 13:35,2.08
25,2/23/2011 12:18,0.42
9,10/10/2011 17:12,1.63
12,8/4/2011 10:38,1.45
2,8/11/2011 11:44,8.5
12,3/4/2011 14:52,1.49
10,3/29/2011 9:59,2.1
2,7/13/2011 15:42,0.42
3,10/31/2011 14:41,0.83
4,6/21/2011 12:03,1.65
4,5/11/2011 14:25,2.95
1,7/5/2011 15:32,4.13
2,11/8/2011 15:24,20.79
12,10/11/2011 10:41,1.45
1,6/16/2011 12:45,5.95
6,12/2/2010 14:04,1.06
10,6/22/2011 10:11,0.85
2,9/1/2011 19:11,2.08
9,11/24/2011 9:21,1.63
1,6/23/2011 15:30,4.96
1,11/17/2011 17:18,1.25
2,10/23/2011 13:49,3.75
4,6/16/2011 16:31,4.13
2,7/17/2011 11:50,8.5
2,12/6/2011 11:05,6.25
18,10/25/2011 13:14,3.75
10,11/24/2011 14:42,0.42
12,9/14/2011 11:50,1.95
25,10/5/2011 8:50,0.42
12,11/3/2011 12:18,1.65
6,12/7/2010 10:08,2.95
4,12/2/2011 13:12,3.75
8,9/29/2011 15:29,2.95
2,3/24/2011 18:43,3.95
1,1/10/2011 16:25,3.81
1,6/2/2011 17:26,14.96
1,8/25/2011 14:21,12.75
12,6/16/2011 10:23,4.15
10,5/13/2011 14:53,1.65
3,10/7/2011 13:17,2.1
12,8/19/2011 15:24,0.85
12,1/20/2011 10:47,1.65
1,11/24/2011 9:21,4.13
2,1/23/2011 14:59,1.65
1,1/12/2011 15:01,1.66
2,8/11/2011 10:22,12.5
1,11/28/2011 15:31,10.79
6,7/15/2011 12:33,2.55
4,9/22/2011 12:42,4.95
1,5/15/2011 16:02,0.55
1,7/25/2011 9:55,8.29
6,7/6/2011 9:49,2.55
6,5/31/2011 14:48,2.1
2,10/12/2011 9:50,8.5
8,2/25/2011 10:19,1.95
4,7/27/2011 14:14,3.75
200,6/14/2011 10:49,1.79
12,7/19/2011 12:19,0.39
6,9/27/2011 10:04,8.5
12,4/17/2011 11:21,1.45
48,9/19/2011 13:35,1.45
8,10/12/2011 10:36,1.65
12,6/6/2011 14:02,1.25
16,9/7/2011 15:07,1.25
6,9/13/2011 11:52,2.95
1,3/22/2011 15:48,0.83
3,9/2/2011 9:38,4.13
1,12/8/2011 9:20,4.13
3,8/10/2011 16:51,3.29
24,3/28/2011 8:40,0.83
2,3/3/2011 12:53,7.95
1,3/6/2011 12:46,1.65
11,3/21/2011 16:59,1.45
10,7/17/2011 12:17,2.08
11,10/11/2011 16:29,0.83
1,12/17/2010 17:08,5.91
1,7/4/2011 10:23,4.13
2,12/9/2010 13:47,1.45
24,8/25/2011 14:42,0.29
6,6/14/2011 9:43,2.89
1,12/19/2010 14:41,6.75
3,5/6/2011 15:40,3.29
7,11/17/2011 11:12,1.65
3,3/1/2011 9:33,4.95
3,7/14/2011 16:12,5.45
12,4/14/2011 17:58,0.42
6,4/8/2011 14:07,4.25
3,12/1/2011 16:22,4.13
4,10/25/2011 18:39,2.46
3,11/27/2011 15:59,0.42
2,3/2/2011 13:42,7.95
-720,3/3/2011 11:08,0.01
12,5/16/2011 13:32,1.25
48,11/30/2011 11:24,0.55
2,1/10/2011 14:32,0.43
6,11/17/2011 9:31,4.95
3,6/3/2011 13:43,2.95
1,1/18/2011 14:59,2.46
1,8/30/2011 12:31,15.79
2,11/13/2011 14:55,0.42
12,11/22/2011 13:27,1.45
96,3/8/2011 13:12,1.45
12,10/20/2011 11:47,1.65
12,7/14/2011 15:22,1.25
2,10/17/2011 13:31,3.29
3,4/3/2011 11:36,3.75
1,11/29/2011 12:52,2.95
20,11/28/2011 13:54,0.42
3,7/31/2011 15:31,3.75
2,2/9/2011 13:00,5.79
1,11/22/2011 15:43,416.48
6,5/12/2011 18:49,0.39
1,2/22/2011 16:03,2.95
2,11/24/2011 17:10,0.39
2,5/31/2011 12:42,3.75
96,10/6/2011 14:33,0.72
10,10/6/2011 16:08,0.83
10,8/9/2011 13:14,1.65
18,11/10/2011 16:20,0.79
10,7/7/2011 13:05,1.65
1,10/3/2011 15:28,3.95
3,12/2/2011 13:49,1.25
1,1/24/2011 9:39,24.96
2,4/7/2011 10:33,7.95
2,12/7/2011 13:12,1.25
36,3/30/2011 13:01,0.21
6,11/16/2011 13:25,1.95
6,8/4/2011 18:44,1.65
20,11/16/2011 15:41,0.85
10,8/22/2011 13:32,0.85
6,10/30/2011 16:17,4.15
2,1/9/2011 14:21,4.25
1,3/17/2011 18:24,3.29
1,12/1/2011 16:22,4.96
12,12/2/2010 16:38,0.85
6,3/17/2011 9:49,2.95
12,8/17/2011 8:50,1.45
10,11/17/2011 15:17,0.42
6,4/6/2011 15:47,1.65
10,11/16/2011 12:25,0.79
3,11/18/2011 12:22,2.1
12,5/25/2011 11:52,1.25
2,1/14/2011 10:17,4.13
1,1/14/2011 14:06,1.63
12,7/19/2011 9:50,1.25
3,10/11/2011 11:37,2.46
6,5/5/2011 15:42,3.29
10,11/27/2011 16:18,1.65
2,11/22/2011 15:45,6.25
4,9/27/2011 18:41,1.63
1,11/18/2011 12:57,3.75
32,4/5/2011 13:56,2.25
6,5/19/2011 14:08,3.75
8,3/3/2011 13:45,2.25
2,10/31/2011 14:41,4.13
1,8/9/2011 13:03,0.65
4,4/13/2011 14:12,3.75
-4,10/4/2011 14:48,1.65
2,10/5/2011 13:58,0.55
6,11/23/2011 17:10,2.89
48,8/3/2011 8:21,0.29
5,11/18/2011 12:22,0.29
10,8/8/2011 10:59,1.65
1,4/18/2011 13:13,12.46
2,11/27/2011 11:18,16.65
6,6/19/2011 10:39,2.95
1,4/4/2011 16:28,2.1
1,9/2/2011 9:38,2.46
2,8/25/2011 15:21,9.95
6,11/6/2011 10:44,2.55
4,9/20/2011 11:16,2.95
2,3/24/2011 13:16,3.75
6,10/4/2011 12:43,2.95
16,10/20/2011 13:07,0.83
1,7/6/2011 16:29,0.79
12,4/18/2011 13:31,5.45
24,2/8/2011 14:06,3.39
1,11/10/2011 12:27,2.08
10,5/19/2011 8:55,2.08
1,7/26/2011 16:25,2.46
10,8/11/2011 9:34,2.1
12,1/21/2011 15:56,0.85
20,6/13/2011 14:55,2.08
3,11/3/2011 15:56,1.63
1,4/5/2011 15:00,0.85
8,2/15/2011 14:02,2.95
1,11/28/2011 15:54,15.79
1,9/8/2011 18:33,19.95
3,6/26/2011 11:47,1.25
-1,4/28/2011 11:38,1.01
1,6/1/2011 14:57,1.25
1,3/6/2011 12:46,2.95
-3,7/14/2011 10:19,4.95
2,4/28/2011 14:31,3.75
2,10/31/2011 15:48,4.13
20,10/31/2011 14:41,0.42
2,11/8/2011 18:29,3.29
12,3/1/2011 12:48,0.65
1,4/1/2011 10:58,0.65
12,9/28/2011 14:57,0.85
24,6/7/2011 11:47,0.42
1,11/29/2011 14:38,2.1
6,12/2/2010 15:24,3.39
12,5/8/2011 11:41,2.08
-1,4/26/2011 11:19,2.1
2,7/15/2011 16:27,0.83
100,9/15/2011 15:35,4.58
1,3/25/2011 11:01,9.95
12,5/4/2011 9:57,1.25
-61,3/3/2011 15:10,0.0
1,12/5/2010 16:41,1.65
12,12/15/2010 15:00,0.85
2,12/5/2010 11:02,1.25
10,7/31/2011 13:37,1.65
1,12/2/2011 14:26,0.83
12,10/6/2011 15:53,0.42
24,9/7/2011 14:40,0.42
12,9/13/2011 13:49,1.65
2,2/11/2011 12:49,1.65
12,11/30/2011 11:24,4.95
3,12/12/2010 13:32,0.85
1,6/23/2011 11:51,1.69
24,4/19/2011 14:49,1.95
24,10/21/2011 12:52,3.39
12,12/7/2011 13:35,0.85
100,5/16/2011 14:24,4.58
2,7/29/2011 12:41,0.55
72,3/8/2011 16:31,2.1
2,3/20/2011 14:23,2.55
2,8/31/2011 13:55,9.95
2,11/28/2011 12:36,1.25
12,12/8/2010 15:56,1.25
5,2/17/2011 12:29,2.95
2,11/20/2011 11:37,0.42
5,10/9/2011 16:05,0.85
3,12/8/2010 12:36,0.29
6,12/1/2010 16:33,2.95
1,11/7/2011 11:59,1.45
12,11/8/2011 11:20,0.83
1,2/27/2011 14:26,1.95
2,10/7/2011 12:18,0.65
16,4/12/2011 10:45,0.65
4,10/27/2011 10:41,3.75
2,11/13/2011 11:53,5.95
1,11/27/2011 13:29,0.19
2,11/15/2011 13:27,1.95
12,6/16/2011 8:38,0.83
1,9/22/2011 16:28,3.29
12,10/20/2011 13:07,1.65
3,12/3/2010 12:29,9.95
2,11/18/2011 13:33,1.65
1,3/22/2011 9:23,0.83
1,7/7/2011 16:30,4.96
24,10/4/2011 9:09,0.85
1,7/19/2011 13:57,2.46
12,8/4/2011 18:31,0.95
4,10/30/2011 11:56,0.39
1,7/13/2011 11:44,1.25
5,11/8/2011 12:58,1.65
10,9/2/2011 16:43,0.42
4,9/23/2011 15:20,11.95
5,12/6/2011 16:26,3.29
3,12/8/2011 14:39,0.39
216,12/10/2010 11:23,0.72
5,6/8/2011 16:18,0.42
4,11/25/2011 15:44,3.75
20,11/10/2011 12:27,0.82
1,12/3/2010 11:27,2.51
1,12/5/2010 15:47,4.25
24,8/24/2011 10:45,0.39
8,11/10/2011 10:32,8.5
8,11/2/2011 16:37,1.95
1,2/23/2011 11:12,4.13
1,10/17/2011 15:27,0.83
1,11/8/2011 13:57,2.55
12,9/15/2011 15:21,9.95
2,10/25/2011 11:52,8.25
1,11/17/2011 14:26,1.25
4,8/26/2011 14:40,3.75
5,5/10/2011 13:19,0.42
1,9/2/2011 9:38,0.83
12,6/17/2011 14:28,0.65
12,8/1/2011 12:48,1.45
12,12/9/2010 15:33,1.45
12,4/6/2011 13:18,0.42
2,4/18/2011 13:58,1.63
2,2/17/2011 10:29,4.13
12,11/10/2011 19:40,1.45
24,10/6/2011 15:31,2.55
4,3/30/2011 11:18,2.55
1,10/4/2011 13:25,8.25
12,3/1/2011 13:51,0.42
24,10/11/2011 14:17,1.65
14,12/14/2010 15:29,11.02
3,11/22/2011 15:45,2.1
3,3/17/2011 12:47,1.65
12,9/15/2011 15:29,3.75
6,6/22/2011 14:10,2.95
1,7/17/2011 13:24,8.5
8,9/30/2011 10:48,4.15
1,5/6/2011 15:40,1.63
2,10/9/2011 14:22,12.5
10,11/16/2011 15:45,2.08
12,11/16/2011 12:08,2.95
1,10/30/2011 14:04,2.1
3,9/8/2011 15:27,0.83
6,4/8/2011 7:37,2.95
2,9/5/2011 12:00,1.25
3,11/7/2011 12:29,2.95
3,3/15/2011 15:06,1.25
1,12/6/2010 12:52,7.95
1,9/27/2011 11:58,16.95
6,9/28/2011 13:30,1.95
11,1/10/2011 9:43,0.85
8,2/18/2011 10:53,2.55
1,12/1/2010 11:45,1.95
12,2/7/2011 15:04,0.42
1,8/30/2011 12:49,12.46
5,7/4/2011 10:17,8.29
2,4/7/2011 12:38,2.1
2,11/6/2011 13:53,4.95
6,10/6/2011 14:50,0.29
1,3/7/2011 17:22,4.96
12,7/27/2011 15:20,0.62
4,10/10/2011 13:38,1.65
24,12/2/2010 15:19,0.36
10,6/28/2011 15:36,2.08
1,5/10/2011 15:05,4.13
1,7/14/2011 9:54,3.75
4,8/31/2011 9:11,3.75
4,10/7/2011 11:57,3.75
2,12/5/2011 17:24,5.79
2,12/7/2010 15:03,9.95
6,12/16/2010 12:46,2.95
100,5/23/2011 12:59,1.79
1,5/12/2011 18:19,4.13
25,10/10/2011 17:26,0.42
2,12/7/2010 18:36,1.28
6,6/21/2011 14:00,2.95
6,1/10/2011 14:32,1.66
2,6/17/2011 15:22,8.5
12,12/9/2011 12:31,2.08
1,2/3/2011 11:39,1.65
12,8/3/2011 12:12,1.25
36,1/7/2011 10:00,2.1
2,5/8/2011 14:09,1.65
200,6/28/2011 15:14,1.74
1,6/2/2011 11:13,2.95
10,4/26/2011 12:08,1.25
2,2/23/2011 12:33,7.95
1,12/5/2011 11:48,12.46
2,10/12/2011 12:19,1.69
2,6/2/2011 17:41,8.95
5,9/13/2011 11:32,8.29
30,7/25/2011 13:57,0.29
12,11/29/2011 15:59,1.65
1,3/28/2011 15:45,1.63
1,10/11/2011 13:49,8.25
1,8/18/2011 10:36,4.25
24,6/7/2011 16:04,0.55
3,11/25/2011 9:27,2.55
24,10/24/2011 10:08,1.65
40,2/18/2011 9:04,2.55
2,9/2/2011 9:26,3.29
1,7/18/2011 10:17,1.63
1,9/4/2011 11:12,1.65
2,8/5/2011 13:49,18.0
3,10/10/2011 13:30,5.95
1,11/10/2011 16:38,1.25
9,5/10/2011 14:46,5.95
4,4/11/2011 15:59,0.55
6,6/9/2011 12:04,2.1
3,5/12/2011 12:01,4.95
24,9/22/2011 12:29,1.25
4,11/16/2011 15:23,1.63
6,11/20/2011 14:40,2.95
4,7/31/2011 14:19,1.25
1,2/9/2011 13:37,4.95
1,4/17/2011 12:49,4.25
4,11/22/2011 15:43,3.29
4,5/24/2011 15:54,9.96
6,8/4/2011 17:23,5.95
3,8/17/2011 16:48,4.95
24,2/25/2011 11:30,2.95
6,10/27/2011 16:41,2.25
5,1/12/2011 13:30,3.75
1,12/5/2011 17:17,2.46
1,12/9/2011 10:26,14.13
1,3/7/2011 14:51,4.95
6,3/25/2011 12:10,9.95
4,2/1/2011 9:36,3.75
4,5/9/2011 16:27,0.83
24,10/25/2011 12:00,1.25
16,7/19/2011 11:47,1.65
1,11/14/2011 14:59,3.75
12,11/16/2011 13:19,2.08
2,7/26/2011 16:22,8.29
6,7/11/2011 10:33,2.1
8,5/26/2011 10:43,4.25
2,12/4/2011 14:55,4.25
1,6/20/2011 15:32,4.13
6,10/27/2011 14:22,0.85
2,7/27/2011 15:16,4.96
1,12/1/2010 12:43,5.95
4,5/25/2011 12:34,1.65
5,11/30/2011 11:48,1.25
1,4/18/2011 13:52,1.63
2,10/5/2011 13:47,1.25
5,10/16/2011 15:27,1.65
1,5/6/2011 15:40,2.46
15,2/4/2011 13:39,4.13
12,10/12/2011 10:36,2.08
1,12/5/2010 10:45,3.75
1,5/24/2011 12:57,12.75
120,2/3/2011 12:00,0.42
1,12/12/2010 11:26,4.95
2,1/27/2011 14:45,7.95
4,5/27/2011 15:17,4.13
6,4/12/2011 13:10,4.25
1,11/18/2011 11:53,12.5
4,10/2/2011 13:49,1.25
7,1/12/2011 9:26,0.85
12,11/16/2011 11:46,1.25
1,3/30/2011 12:02,0.55
80,11/7/2011 17:42,3.95
4,9/15/2011 12:51,2.1
10,10/7/2011 9:16,7.08
1,5/3/2011 16:06,19.96
1,11/20/2011 15:35,15.95
3,8/17/2011 14:22,2.1
6,11/30/2011 12:36,1.95
3,11/22/2011 15:43,1.25
10,7/12/2011 13:48,4.13
18,4/28/2011 10:20,4.25
8,9/9/2011 15:09,0.85
1,6/23/2011 15:35,2.46
144,2/20/2011 14:08,0.29
10,1/21/2011 17:14,0.65
12,9/12/2011 10:19,1.65
5,9/30/2011 10:45,0.29
3,12/9/2010 18:58,3.75
12,8/24/2011 15:04,1.25
1,12/5/2011 12:16,0.83
1,2/15/2011 9:44,3.29
1,11/10/2011 14:59,1.25
12,3/22/2011 15:25,0.42
